id_maquina,timestamp,falha_72h,probabilidade_v1,predicao_v1,probabilidade_v2,predicao_v2
M16,2026-06-08 04:00:00,0,0.008754483333333335,0,0.006296225,0
M17,2026-06-08 04:00:00,1,0.8052298166666667,1,0.5209027875000001,1
M18,2026-06-08 04:00:00,0,0.7532073333333335,1,0.5616843125000001,1
M19,2026-06-08 04:00:00,0,0.08475316666666667,0,0.017205425000000003,0
M20,2026-06-08 04:00:00,0,0.021751866666666668,0,0.007174125000000002,0
M21,2026-06-08 04:00:00,1,0.902554183333333,1,0.6857423999999999,1
M22,2026-06-08 04:00:00,0,0.11069044999999998,0,0.010811949999999999,0
M23,2026-06-08 04:00:00,0,0.8891415500000001,1,0.5967009249999999,1
M24,2026-06-08 04:00:00,0,0.005193133333333333,0,0.00031099999999999997,0
M25,2026-06-08 04:00:00,0,0.4556283499999999,0,0.3957392875,0
M01,2026-06-08 05:00:00,0,0.04660491666666666,0,0.00711435,0
M02,2026-06-08 05:00:00,0,0.8109045666666663,1,0.5364084499999999,1
M03,2026-06-08 05:00:00,0,0.8535879166666667,1,0.650704975,1
M04,2026-06-08 05:00:00,0,0.019363683333333333,0,0.0048890125,0
M05,2026-06-08 05:00:00,0,0.4365023166666668,0,0.32820945,0
M06,2026-06-08 05:00:00,0,0.10943720000000003,0,0.0452871375,0
M07,2026-06-08 05:00:00,0,0.12064035,0,0.028810412500000004,0
M08,2026-06-08 05:00:00,0,0.0033108499999999997,0,0.0,0
M09,2026-06-08 05:00:00,0,0.037156883333333335,0,6.91875e-05,0
M10,2026-06-08 05:00:00,0,0.14054951666666665,0,0.0922398,0
M11,2026-06-08 05:00:00,1,0.9133568833333335,1,0.8605960125,1
M12,2026-06-08 05:00:00,0,0.012768900000000001,0,0.010986199999999998,0
M13,2026-06-08 05:00:00,0,0.5377596166666667,1,0.44047297500000016,0
M14,2026-06-08 05:00:00,0,0.02516733333333333,0,0.0016319875,0
M15,2026-06-08 05:00:00,0,0.4695370333333333,0,0.37638040000000006,0
M16,2026-06-08 05:00:00,0,0.0257197,0,0.000731675,0
M17,2026-06-08 05:00:00,1,0.8250971166666666,1,0.5412029625000001,1
M18,2026-06-08 05:00:00,0,0.8335757333333333,1,0.6405310749999998,1
M19,2026-06-08 05:00:00,0,0.08797835,0,0.08807548750000001,0
M20,2026-06-08 05:00:00,0,0.026259083333333332,0,0.013737912500000001,0
M21,2026-06-08 05:00:00,1,0.9040071666666664,1,0.6681202499999999,1
M22,2026-06-08 05:00:00,0,0.07548135,0,0.007669899999999999,0
M23,2026-06-08 05:00:00,0,0.8844177500000001,1,0.7828693875,1
M24,2026-06-08 05:00:00,0,0.005193133333333333,0,0.0006332125,0
M25,2026-06-08 05:00:00,0,0.3962268333333333,0,0.40252385,0
M01,2026-06-08 06:00:00,0,0.03409423333333333,0,2.03e-05,0
M02,2026-06-08 06:00:00,0,0.7958456666666666,1,0.5773889874999998,1
M03,2026-06-08 06:00:00,0,0.840973566666667,1,0.6500041249999999,1
M04,2026-06-08 06:00:00,0,0.01737131666666667,0,0.0036348375000000003,0
M05,2026-06-08 06:00:00,0,0.5418289666666668,1,0.36494167499999997,0
M06,2026-06-08 06:00:00,0,0.06025726666666666,0,0.02745205,0
M07,2026-06-08 06:00:00,0,0.07458870000000001,0,0.0444489,0
M08,2026-06-08 06:00:00,0,0.0,0,0.0,0
M09,2026-06-08 06:00:00,0,0.05687361666666667,0,0.031962237500000004,0
M10,2026-06-08 06:00:00,0,0.2761617333333333,0,0.20509951249999997,0
M11,2026-06-08 06:00:00,1,0.9148356166666667,1,0.8625841875000001,1
M12,2026-06-08 06:00:00,0,0.02336416666666667,0,0.0190467125,0
M13,2026-06-08 06:00:00,0,0.760170216666667,1,0.50793415,1
M14,2026-06-08 06:00:00,0,0.03578155,0,0.0159259,0
M15,2026-06-08 06:00:00,0,0.31873133333333337,0,0.20734149999999998,0
M16,2026-06-08 06:00:00,0,0.02563896666666667,0,0.0028933500000000003,0
M17,2026-06-08 06:00:00,1,0.8879766,1,0.6346432999999998,1
M18,2026-06-08 06:00:00,0,0.8197413333333334,1,0.6509315250000001,1
M19,2026-06-08 06:00:00,0,0.11286376666666667,0,0.14014928750000002,0
M20,2026-06-08 06:00:00,0,0.021573183333333332,0,0.013281125000000001,0
M21,2026-06-08 06:00:00,1,0.880899083333333,1,0.6660283249999996,1
M22,2026-06-08 06:00:00,0,0.08101956666666667,0,0.008881074999999999,0
M23,2026-06-08 06:00:00,0,0.8354348166666667,1,0.617332875,1
M24,2026-06-08 06:00:00,0,0.005193133333333333,0,0.00031099999999999997,0
M25,2026-06-08 06:00:00,0,0.4311891166666666,0,0.41139867500000005,0
M01,2026-06-08 07:00:00,0,0.02106696666666667,0,0.012973725,0
M02,2026-06-08 07:00:00,0,0.8624045499999995,1,0.641826575,1
M03,2026-06-08 07:00:00,0,0.9440888666666667,1,0.7819392124999999,1
M04,2026-06-08 07:00:00,0,0.009222283333333334,0,0.0079530625,0
M05,2026-06-08 07:00:00,0,0.6092290166666666,1,0.37481577499999996,0
M06,2026-06-08 07:00:00,0,0.03614391666666667,0,0.025973450000000002,0
M07,2026-06-08 07:00:00,0,0.08973931666666665,0,0.028107,0
M08,2026-06-08 07:00:00,0,0.00018446666666666666,0,0.0010064375,0
M09,2026-06-08 07:00:00,0,0.007716766666666667,0,0.0024550125,0
M10,2026-06-08 07:00:00,0,0.20983736666666666,0,0.18675777500000001,0
M11,2026-06-08 07:00:00,1,0.8194286500000001,1,0.7406805499999999,1
M12,2026-06-08 07:00:00,0,0.03621361666666666,0,0.010986199999999998,0
M13,2026-06-08 07:00:00,0,0.7823067500000003,1,0.513164925,1
M14,2026-06-08 07:00:00,0,0.0807007,0,0.040725525000000005,0
M15,2026-06-08 07:00:00,0,0.5141411666666668,1,0.2695501625,0
M16,2026-06-08 07:00:00,0,0.04421365,0,0.010412787500000001,0
M17,2026-06-08 07:00:00,1,0.7713856500000004,1,0.50069365,1
M18,2026-06-08 07:00:00,0,0.8902605500000002,1,0.6678455250000002,1
M19,2026-06-08 07:00:00,0,0.14162115,0,0.2545601125,0
M20,2026-06-08 07:00:00,0,0.02007148333333333,0,0.007293087500000001,0
M21,2026-06-08 07:00:00,1,0.9043500166666664,1,0.657263075,1
M22,2026-06-08 07:00:00,0,0.09907276666666669,0,0.007505474999999999,0
M23,2026-06-08 07:00:00,0,0.8926366166666669,1,0.8069529124999999,1
M24,2026-06-08 07:00:00,0,0.008692816666666667,0,0.006236500000000001,0
M25,2026-06-08 07:00:00,0,0.4909197333333332,0,0.4366805124999999,0
M01,2026-06-08 08:00:00,0,0.010956833333333334,0,0.0047822,0
M02,2026-06-08 08:00:00,0,0.8136075666666667,1,0.6834850749999997,1
M03,2026-06-08 08:00:00,0,0.9273963333333332,1,0.7952274999999999,1
M04,2026-06-08 08:00:00,0,0.01970448333333334,0,0.0087238125,0
M05,2026-06-08 08:00:00,0,0.44964548333333343,0,0.2299549375,0
M06,2026-06-08 08:00:00,0,0.04932283333333333,0,0.026557887500000005,0
M07,2026-06-08 08:00:00,0,0.062002666666666664,0,0.023632887499999998,0
M08,2026-06-08 08:00:00,0,0.0223451,0,0.0,0
M09,2026-06-08 08:00:00,0,0.07129208333333333,0,0.026339625000000005,0
M10,2026-06-08 08:00:00,0,0.2205001,0,0.1866633125,0
M11,2026-06-08 08:00:00,1,0.9148356166666667,1,0.862617625,1
M12,2026-06-08 08:00:00,0,0.01970953333333333,0,0.0239659875,0
M13,2026-06-08 08:00:00,0,0.7976253500000002,1,0.5487005249999999,1
M14,2026-06-08 08:00:00,0,0.0371105,0,0.05559027500000001,0
M15,2026-06-08 08:00:00,0,0.6136878666666665,1,0.30963136250000006,0
M16,2026-06-08 08:00:00,0,0.027429183333333333,0,0.0076235625,0
M17,2026-06-08 08:00:00,1,0.8995892333333334,1,0.6562177375,1
M18,2026-06-08 08:00:00,0,0.9065863333333332,1,0.6838780750000002,1
M19,2026-06-08 08:00:00,0,0.1432656,0,0.2568214125,0
M20,2026-06-08 08:00:00,0,0.021573183333333332,0,0.013281125000000001,0
M21,2026-06-08 08:00:00,1,0.9047496499999997,1,0.6433351375,1
M22,2026-06-08 08:00:00,0,0.09247258333333334,0,0.012761262500000004,0
M23,2026-06-08 08:00:00,0,0.8849046500000001,1,0.869206725,1
M24,2026-06-08 08:00:00,0,0.008692816666666667,0,0.0060560375,0
M25,2026-06-08 08:00:00,0,0.41158195000000003,0,0.46099616250000014,0
M01,2026-06-08 09:00:00,0,0.03593428333333334,0,0.0098294625,0
M02,2026-06-08 09:00:00,0,0.8256553833333334,1,0.7002208874999998,1
M03,2026-06-08 09:00:00,0,0.827138183333333,1,0.6122558375,1
M04,2026-06-08 09:00:00,0,0.01686443333333333,0,0.0081956375,0
M05,2026-06-08 09:00:00,0,0.5793608666666666,1,0.20924105,0
M06,2026-06-08 09:00:00,0,0.040607250000000004,0,0.025859775,0
M07,2026-06-08 09:00:00,0,0.09024781666666666,0,0.032481475,0
M08,2026-06-08 09:00:00,0,0.0,0,0.0,0
M09,2026-06-08 09:00:00,0,0.010467216666666666,0,0.0026076874999999998,0
M10,2026-06-08 09:00:00,0,0.26544425,0,0.2968460125,0
M11,2026-06-08 09:00:00,1,0.9166661666666668,1,0.8596605,1
M12,2026-06-08 09:00:00,0,0.022453466666666665,0,0.0242824375,0
M13,2026-06-08 09:00:00,0,0.721120516666667,1,0.4832961125,0
M14,2026-06-08 09:00:00,0,0.08391413333333334,0,0.066836925,0
M15,2026-06-08 09:00:00,0,0.6225168333333333,1,0.327205375,0
M16,2026-06-08 09:00:00,0,0.03761436666666666,0,0.0129777375,0
M17,2026-06-08 09:00:00,1,0.8513583166666666,1,0.5498487375,1
M18,2026-06-08 09:00:00,0,0.8897419333333333,1,0.7019543250000002,1
M19,2026-06-08 09:00:00,0,0.18856963333333335,0,0.21169469999999996,0
M20,2026-06-08 09:00:00,0,0.023253566666666666,0,0.013082500000000002,0
M21,2026-06-08 09:00:00,1,0.897721933333333,1,0.7339845874999997,1
M22,2026-06-08 09:00:00,0,0.11503751666666667,0,0.0116464,0
M23,2026-06-08 09:00:00,0,0.8855114833333335,1,0.8535969874999998,1
M24,2026-06-08 09:00:00,0,0.008692816666666667,0,0.0060560375,0
M25,2026-06-08 09:00:00,0,0.37374194999999993,0,0.4423578000000001,0
M01,2026-06-08 10:00:00,0,0.010956833333333334,0,0.008608987500000002,0
M02,2026-06-08 10:00:00,0,0.7879129333333332,1,0.6713199999999996,1
M03,2026-06-08 10:00:00,0,0.830839833333333,1,0.6352977875000001,1
M04,2026-06-08 10:00:00,0,0.012501216666666669,0,0.004977150000000001,0
M05,2026-06-08 10:00:00,0,0.5198645000000001,1,0.21359941249999997,0
M06,2026-06-08 10:00:00,0,0.0460224,0,0.026888525000000003,0
M07,2026-06-08 10:00:00,0,0.04133708333333332,0,0.0329833125,0
M08,2026-06-08 10:00:00,0,0.0,0,0.0,0
M09,2026-06-08 10:00:00,0,0.027741049999999996,0,0.0027016749999999997,0
M10,2026-06-08 10:00:00,0,0.2667760833333333,0,0.2036307125,0
M11,2026-06-08 10:00:00,1,0.9178391333333333,1,0.8765733000000001,1
M12,2026-06-08 10:00:00,0,0.03621361666666666,0,0.0133010125,0
M13,2026-06-08 10:00:00,0,0.8622311333333335,1,0.55872095,1
M14,2026-06-08 10:00:00,0,0.07539785,0,0.064336925,0
M15,2026-06-08 10:00:00,0,0.33068671666666666,0,0.20360195,0
M16,2026-06-08 10:00:00,0,0.028475000000000004,0,0.007822787500000001,0
M17,2026-06-08 10:00:00,1,0.7643672166666668,1,0.485877075,0
M18,2026-06-08 10:00:00,0,0.9505550500000001,1,0.8172943250000001,1
M19,2026-06-08 10:00:00,0,0.24867601666666667,0,0.3355289625000001,0
M20,2026-06-08 10:00:00,0,0.04641378333333334,0,0.010462787500000003,0
M21,2026-06-08 10:00:00,1,0.908844183333333,1,0.7211011374999999,1
M22,2026-06-08 10:00:00,0,0.09625011666666666,0,0.010064824999999998,0
M23,2026-06-08 10:00:00,0,0.8789272000000001,1,0.8535969874999998,1
M24,2026-06-08 10:00:00,0,0.008692816666666667,0,0.0118139625,0
M25,2026-06-08 10:00:00,0,0.6698461499999999,1,0.5365837874999999,1
M01,2026-06-08 11:00:00,0,0.010956833333333334,0,0.0080906875,0
M02,2026-06-08 11:00:00,0,0.7626633500000001,1,0.6307955249999997,1
M03,2026-06-08 11:00:00,0,0.8299199833333331,1,0.6403447749999999,1
M04,2026-06-08 11:00:00,0,0.012501216666666669,0,0.004977150000000001,0
M05,2026-06-08 11:00:00,1,0.7221508499999999,1,0.31346771250000005,0
M06,2026-06-08 11:00:00,0,0.04838595,0,0.027321100000000004,0
M07,2026-06-08 11:00:00,0,0.03231451666666667,0,0.025255,0
M08,2026-06-08 11:00:00,0,0.02229486666666667,0,0.0005208375000000001,0
M09,2026-06-08 11:00:00,0,0.04011351666666666,0,0.00278285,0
M10,2026-06-08 11:00:00,0,0.2090690333333333,0,0.20484948749999998,0
M11,2026-06-08 11:00:00,1,0.9166483000000002,1,0.8697440875,1
M12,2026-06-08 11:00:00,0,0.03621361666666666,0,0.015086737499999999,0
M13,2026-06-08 11:00:00,0,0.8696077333333334,1,0.57237945,1
M14,2026-06-08 11:00:00,0,0.05274029999999998,0,0.04291292499999999,0
M15,2026-06-08 11:00:00,0,0.3361287,0,0.2148507,0
M16,2026-06-08 11:00:00,0,0.045259233333333336,0,0.0115085875,0
M17,2026-06-08 11:00:00,1,0.7871694833333331,1,0.5678772000000001,1
M18,2026-06-08 11:00:00,0,0.9339223833333334,1,0.7971519875,1
M19,2026-06-08 11:00:00,0,0.16817338333333334,0,0.25161817500000005,0
M20,2026-06-08 11:00:00,0,0.028425916666666665,0,0.013251962500000002,0
M21,2026-06-08 11:00:00,1,0.8853702999999997,1,0.7208156999999997,1
M22,2026-06-08 11:00:00,0,0.0882418,0,0.008866699999999998,0
M23,2026-06-08 11:00:00,0,0.8037870166666667,1,0.5664875749999999,1
M24,2026-06-08 11:00:00,0,0.008692816666666667,0,0.0089538875,0
M25,2026-06-08 11:00:00,0,0.7106666333333335,1,0.5701627624999999,1
M01,2026-06-08 12:00:00,0,0.016476133333333334,0,0.010043100000000001,0
M02,2026-06-08 12:00:00,0,0.7793091666666666,1,0.6562115624999997,1
M03,2026-06-08 12:00:00,0,0.8398706666666664,1,0.6274202625,1
M04,2026-06-08 12:00:00,0,0.012501216666666669,0,0.0081956375,0
M05,2026-06-08 12:00:00,1,0.5945585999999999,1,0.27419103749999996,0
M06,2026-06-08 12:00:00,0,0.03234106666666667,0,0.0262420875,0
M07,2026-06-08 12:00:00,0,0.036680449999999996,0,0.02407405,0
M08,2026-06-08 12:00:00,0,0.0,0,0.0,0
M09,2026-06-08 12:00:00,0,0.026615616666666668,0,9.39875e-05,0
M10,2026-06-08 12:00:00,0,0.4990821666666667,0,0.45447323750000007,0
M11,2026-06-08 12:00:00,1,0.8232371666666666,1,0.7807219,1
M12,2026-06-08 12:00:00,0,0.03621361666666666,0,0.010986199999999998,0
M13,2026-06-08 12:00:00,0,0.9357548500000002,1,0.8118473874999997,1
M14,2026-06-08 12:00:00,0,0.15725470000000003,0,0.12018434999999998,0
M15,2026-06-08 12:00:00,0,0.3648072333333333,0,0.1693876125,0
M16,2026-06-08 12:00:00,0,0.03743925,0,0.0072469875000000005,0
M17,2026-06-08 12:00:00,1,0.7749437166666666,1,0.5119524999999999,1
M18,2026-06-08 12:00:00,0,0.9779240666666666,1,0.9482694500000001,1
M19,2026-06-08 12:00:00,0,0.23215268333333333,0,0.25540992500000004,0
M20,2026-06-08 12:00:00,0,0.0229948,0,0.010247600000000003,0
M21,2026-06-08 12:00:00,1,0.8114023833333334,1,0.557784475,1
M22,2026-06-08 12:00:00,0,0.07548135,0,0.0041399,0
M23,2026-06-08 12:00:00,0,0.7688071166666668,1,0.5291220625000002,1
M24,2026-06-08 12:00:00,0,0.008692816666666667,0,0.0060560375,0
M25,2026-06-08 12:00:00,0,0.6164065833333333,1,0.5023136125000003,1
M01,2026-06-08 13:00:00,0,0.02380628333333333,0,0.0001176,0
M02,2026-06-08 13:00:00,0,0.7811144833333336,1,0.6490256874999998,1
M03,2026-06-08 13:00:00,0,0.827138183333333,1,0.6045921750000001,1
M04,2026-06-08 13:00:00,0,0.012501216666666669,0,0.0036348375000000003,0
M05,2026-06-08 13:00:00,1,0.5469956000000001,1,0.23075553750000002,0
M06,2026-06-08 13:00:00,0,0.03510336666666666,0,0.026360349999999998,0
M07,2026-06-08 13:00:00,0,0.03192728333333334,0,0.02926195,0
M08,2026-06-08 13:00:00,0,0.0,0,0.0,0
M09,2026-06-08 13:00:00,0,0.027741049999999996,0,0.0027016749999999997,0
M10,2026-06-08 13:00:00,0,0.6117570000000001,1,0.5584150625000001,1
M11,2026-06-08 13:00:00,1,0.91578685,1,0.871224475,1
M12,2026-06-08 13:00:00,0,0.03621361666666666,0,0.021350875,0
M13,2026-06-08 13:00:00,0,0.96440335,1,0.9131537124999998,1
M14,2026-06-08 13:00:00,0,0.04739341666666666,0,0.059497549999999996,0
M15,2026-06-08 13:00:00,0,0.6983084499999997,1,0.32330575,0
M16,2026-06-08 13:00:00,0,0.019612916666666667,0,0.007304187500000001,0
M17,2026-06-08 13:00:00,1,0.8986965166666666,1,0.7715216624999999,1
M18,2026-06-08 13:00:00,0,0.9439527333333333,1,0.8409544624999998,1
M19,2026-06-08 13:00:00,0,0.13019465,0,0.1457309875,0
M20,2026-06-08 13:00:00,0,0.031431433333333335,0,0.013025375000000002,0
M21,2026-06-08 13:00:00,1,0.8989891999999998,1,0.6867186124999998,1
M22,2026-06-08 13:00:00,0,0.08985495000000002,0,0.007202637499999999,0
M23,2026-06-08 13:00:00,0,0.8043059333333334,1,0.5259885500000001,1
M24,2026-06-08 13:00:00,0,0.008692816666666667,0,0.008912600000000001,0
M25,2026-06-08 13:00:00,0,0.6215264833333333,1,0.47674569999999994,0
M01,2026-06-08 14:00:00,0,0.017783700000000003,0,0.0005376875000000001,0
M02,2026-06-08 14:00:00,0,0.7899969166666667,1,0.6259902999999998,1
M03,2026-06-08 14:00:00,0,0.8442780499999998,1,0.623124225,1
M04,2026-06-08 14:00:00,0,0.02005441666666667,0,0.0106738875,0
M05,2026-06-08 14:00:00,1,0.769162283333333,1,0.3743097125,0
M06,2026-06-08 14:00:00,0,0.07643345,0,0.028979175000000003,0
M07,2026-06-08 14:00:00,0,0.07981115,0,0.0469003125,0
M08,2026-06-08 14:00:00,0,0.0,0,0.0,0
M09,2026-06-08 14:00:00,0,0.022173433333333336,0,0.00462475,0
M10,2026-06-08 14:00:00,0,0.6390881666666667,1,0.6180548374999998,1
M11,2026-06-08 14:00:00,1,0.9158842333333334,1,0.8766111375000001,1
M12,2026-06-08 14:00:00,0,0.02336416666666667,0,0.0190467125,0
