id_maquina,timestamp,falha_72h,probabilidade_v1,predicao_v1,probabilidade_v2,predicao_v2
M16,2026-06-01 01:00:00,1,0.4756227333333333,0,0.2484892,0
M17,2026-06-01 01:00:00,0,0.6082915000000001,1,0.259050025,0
M18,2026-06-01 01:00:00,0,0.023406649999999994,0,0.009303075000000001,0
M19,2026-06-01 01:00:00,0,0.0210509,0,0.0017328625000000001,0
M20,2026-06-01 01:00:00,1,0.5869146500000001,1,0.2908725375,0
M21,2026-06-01 01:00:00,0,0.08516638333333335,0,0.01361205,0
M22,2026-06-01 01:00:00,0,0.0225766,0,0.0028391625,0
M23,2026-06-01 01:00:00,0,0.06480986666666667,0,0.0137712,0
M24,2026-06-01 01:00:00,1,0.6719225000000002,1,0.4223067874999999,0
M25,2026-06-01 01:00:00,0,0.09566329999999999,0,0.03403123749999999,0
M01,2026-06-01 02:00:00,1,0.5354934333333331,1,0.3963116874999999,0
M02,2026-06-01 02:00:00,0,0.022106583333333332,0,0.002714925,0
M03,2026-06-01 02:00:00,0,0.08833946666666666,0,0.030221150000000002,0
M04,2026-06-01 02:00:00,1,0.951403666666667,1,0.8989062124999998,1
M05,2026-06-01 02:00:00,0,0.05627981666666668,0,0.0047563499999999995,0
M06,2026-06-01 02:00:00,0,0.18712138333333334,0,0.14698440000000002,0
M07,2026-06-01 02:00:00,1,0.7918172833333338,1,0.4253478249999999,0
M08,2026-06-01 02:00:00,0,0.5503550500000001,1,0.24113553749999994,0
M09,2026-06-01 02:00:00,0,0.0037800666666666666,0,0.0,0
M10,2026-06-01 02:00:00,0,0.037611900000000004,0,0.0258386,0
M11,2026-06-01 02:00:00,0,0.9080235333333332,1,0.74176565,1
M12,2026-06-01 02:00:00,0,0.8532367666666668,1,0.7189424750000002,1
M13,2026-06-01 02:00:00,0,0.01610831666666667,0,0.0020845625,0
M14,2026-06-01 02:00:00,0,0.0008424,0,0.0,0
M15,2026-06-01 02:00:00,0,0.15391541666666667,0,0.007759874999999999,0
M16,2026-06-01 02:00:00,1,0.4664813,0,0.28264515,0
M17,2026-06-01 02:00:00,0,0.5720451166666667,1,0.25952736249999997,0
M18,2026-06-01 02:00:00,0,0.14031651666666667,0,0.01361975,0
M19,2026-06-01 02:00:00,0,0.025740199999999998,0,0.0017328625000000001,0
M20,2026-06-01 02:00:00,1,0.7906171499999999,1,0.5910891250000001,1
M21,2026-06-01 02:00:00,0,0.05464419999999999,0,0.007998162500000001,0
M22,2026-06-01 02:00:00,0,0.002179533333333333,0,5.2812499999999996e-05,0
M23,2026-06-01 02:00:00,0,0.047893483333333334,0,0.013384199999999999,0
M24,2026-06-01 02:00:00,1,0.8291980666666668,1,0.6008114000000001,1
M25,2026-06-01 02:00:00,0,0.026002766666666663,0,0.004313225,0
M01,2026-06-01 03:00:00,1,0.6264488166666669,1,0.4282008999999998,0
M02,2026-06-01 03:00:00,0,0.03176853333333333,0,0.0015278125,0
M03,2026-06-01 03:00:00,0,0.04895701666666666,0,0.0021991250000000006,0
M04,2026-06-01 03:00:00,1,0.9490366000000002,1,0.916662975,1
M05,2026-06-01 03:00:00,0,0.13663723333333333,0,0.013860850000000003,0
M06,2026-06-01 03:00:00,0,0.2704912833333334,0,0.15042306249999998,0
M07,2026-06-01 03:00:00,1,0.8226842500000004,1,0.43033494999999994,0
M08,2026-06-01 03:00:00,0,0.5772026833333335,1,0.3446264749999999,0
M09,2026-06-01 03:00:00,0,0.0,0,0.0,0
M10,2026-06-01 03:00:00,0,0.06446700000000001,0,0.0261835,0
M11,2026-06-01 03:00:00,0,0.8102886333333335,1,0.6913809375,1
M12,2026-06-01 03:00:00,0,0.7596115166666667,1,0.6356995375,1
M13,2026-06-01 03:00:00,0,0.020228233333333335,0,0.001832875,0
M14,2026-06-01 03:00:00,0,0.04359325,0,0.01136045,0
M15,2026-06-01 03:00:00,0,0.0359118,0,0.0042304375,0
M16,2026-06-01 03:00:00,1,0.5050841833333336,1,0.39320813749999994,0
M17,2026-06-01 03:00:00,0,0.6016712000000001,1,0.26230446250000006,0
M18,2026-06-01 03:00:00,0,0.040787616666666665,0,0.021881249999999998,0
M19,2026-06-01 03:00:00,0,0.014406133333333331,0,0.001006425,0
M20,2026-06-01 03:00:00,1,0.7917307499999999,1,0.588125325,1
M21,2026-06-01 03:00:00,0,0.04682026666666666,0,0.006328325,0
M22,2026-06-01 03:00:00,0,0.041922683333333335,0,0.0032423875,0
M23,2026-06-01 03:00:00,0,0.047893483333333334,0,0.014579275,0
M24,2026-06-01 03:00:00,1,0.9471811166666667,1,0.7254862875,1
M25,2026-06-01 03:00:00,0,0.03231941666666667,0,0.0030413875,0
M01,2026-06-01 04:00:00,1,0.6387691,1,0.4727619874999999,0
M02,2026-06-01 04:00:00,0,0.0315171,0,0.0015935499999999998,0
M03,2026-06-01 04:00:00,0,0.20694241666666668,0,0.034210237500000004,0
M04,2026-06-01 04:00:00,1,0.9482190333333336,1,0.8891533500000002,1
M05,2026-06-01 04:00:00,0,0.03921948333333333,0,0.0022779999999999996,0
M06,2026-06-01 04:00:00,0,0.3269737500000001,0,0.13831222499999998,0
M07,2026-06-01 04:00:00,1,0.8656860500000002,1,0.38460527499999997,0
M08,2026-06-01 04:00:00,0,0.7914788833333334,1,0.4545740499999999,0
M09,2026-06-01 04:00:00,0,0.0010676333333333335,0,0.0,0
M10,2026-06-01 04:00:00,0,0.05776119999999999,0,0.0246807375,0
M11,2026-06-01 04:00:00,0,0.8413385666666667,1,0.7046976000000003,1
M12,2026-06-01 04:00:00,0,0.7747278666666669,1,0.6271812625,1
M13,2026-06-01 04:00:00,0,0.033203033333333326,0,0.0190424,0
M14,2026-06-01 04:00:00,0,0.0008424,0,0.0,0
M15,2026-06-01 04:00:00,0,0.03099365,0,0.0008703875,0
M16,2026-06-01 04:00:00,1,0.8396965666666666,1,0.5732545874999999,1
M17,2026-06-01 04:00:00,0,0.5670500166666668,1,0.28008148750000006,0
M18,2026-06-01 04:00:00,0,0.035598250000000005,0,0.011264575,0
M19,2026-06-01 04:00:00,0,0.01929456666666667,0,0.0120488,0
M20,2026-06-01 04:00:00,1,0.7824879666666666,1,0.45027434999999993,0
M21,2026-06-01 04:00:00,0,0.029784150000000002,0,0.00618025,0
M22,2026-06-01 04:00:00,0,0.013596016666666667,0,5.2812499999999996e-05,0
M23,2026-06-01 04:00:00,0,0.08320768333333332,0,0.006718287499999999,0
M24,2026-06-01 04:00:00,1,0.9488850833333335,1,0.7305544875,1
M25,2026-06-01 04:00:00,0,0.03138031666666666,0,0.0019957749999999995,0
M01,2026-06-01 05:00:00,1,0.6749294666666668,1,0.4825554500000001,0
M02,2026-06-01 05:00:00,0,0.03991161666666666,0,0.0011601625000000001,0
M03,2026-06-01 05:00:00,0,0.38666849999999997,0,0.20266076250000004,0
M04,2026-06-01 05:00:00,1,0.9737952333333336,1,0.9530803625000001,1
M05,2026-06-01 05:00:00,0,0.034621450000000005,0,0.0017586750000000001,0
M06,2026-06-01 05:00:00,0,0.36633398333333334,0,0.19822181249999998,0
M07,2026-06-01 05:00:00,1,0.8554655833333337,1,0.381054825,0
M08,2026-06-01 05:00:00,0,0.5882888166666668,1,0.28357233749999994,0
M09,2026-06-01 05:00:00,0,0.0029199833333333333,0,0.0,0
M10,2026-06-01 05:00:00,0,0.05310258333333333,0,0.0187546375,0
M11,2026-06-01 05:00:00,0,0.8532718666666669,1,0.7051932500000003,1
M12,2026-06-01 05:00:00,0,0.7707731333333335,1,0.645024975,1
M13,2026-06-01 05:00:00,0,0.026979349999999996,0,0.005266425,0
M14,2026-06-01 05:00:00,0,0.0,0,0.0,0
M15,2026-06-01 05:00:00,0,0.038717966666666666,0,0.0042487625,0
M16,2026-06-01 05:00:00,1,0.8603932833333334,1,0.6138059124999999,1
M17,2026-06-01 05:00:00,0,0.6149779000000001,1,0.22353230000000002,0
M18,2026-06-01 05:00:00,0,0.05554491666666666,0,0.0238160375,0
M19,2026-06-01 05:00:00,0,0.013608649999999998,0,0.0011232500000000001,0
M20,2026-06-01 05:00:00,1,0.5901861500000002,1,0.3092104,0
M21,2026-06-01 05:00:00,0,0.06037774999999999,0,0.0069895,0
M22,2026-06-01 05:00:00,0,0.026625466666666667,0,0.0032423875,0
M23,2026-06-01 05:00:00,0,0.09369531666666667,0,0.006704637500000001,0
M24,2026-06-01 05:00:00,1,0.9559901000000001,1,0.7843742375000001,1
M25,2026-06-01 05:00:00,0,0.027792249999999994,0,0.001229075,0
M01,2026-06-01 06:00:00,1,0.7806123666666668,1,0.6378928875000001,1
M02,2026-06-01 06:00:00,0,0.02960018333333333,0,0.0007596625000000001,0
M03,2026-06-01 06:00:00,0,0.16373341666666666,0,0.1274637375,0
M04,2026-06-01 06:00:00,1,0.9804911666666668,1,0.9639201500000001,1
M05,2026-06-01 06:00:00,0,0.046471816666666665,0,0.0021646875000000004,0
M06,2026-06-01 06:00:00,0,0.44582268333333336,0,0.22757762499999998,0
M07,2026-06-01 06:00:00,1,0.8647565000000003,1,0.38634716249999984,0
M08,2026-06-01 06:00:00,0,0.5462460166666667,1,0.259025175,0
M09,2026-06-01 06:00:00,0,0.024393383333333334,0,3.9187500000000004e-05,0
M10,2026-06-01 06:00:00,0,0.06477416666666666,0,0.008890600000000002,0
M11,2026-06-01 06:00:00,0,0.8396210500000002,1,0.6875365125000001,1
M12,2026-06-01 06:00:00,0,0.7535690833333335,1,0.6297236125,1
M13,2026-06-01 06:00:00,0,0.039692883333333324,0,0.004725075,0
M14,2026-06-01 06:00:00,0,0.0008424,0,0.0,0
M15,2026-06-01 06:00:00,0,0.03826279999999999,0,0.004415625,0
M16,2026-06-01 06:00:00,1,0.7262162000000001,1,0.4625334375,0
M17,2026-06-01 06:00:00,0,0.5855440666666668,1,0.23485546250000003,0
M18,2026-06-01 06:00:00,0,0.02751178333333333,0,0.01052935,0
M19,2026-06-01 06:00:00,0,0.008753,0,0.0011232500000000001,0
M20,2026-06-01 06:00:00,1,0.605099816666667,1,0.25434803749999996,0
M21,2026-06-01 06:00:00,0,0.043388516666666654,0,0.0091564375,0
M22,2026-06-01 06:00:00,0,0.007745650000000001,0,5.2812499999999996e-05,0
M23,2026-06-01 06:00:00,0,0.08320768333333332,0,0.006793475,0
M24,2026-06-01 06:00:00,1,0.8853118333333334,1,0.7630744875,1
M25,2026-06-01 06:00:00,0,0.025404766666666658,0,0.0009492999999999999,0
M01,2026-06-01 07:00:00,1,0.9139014333333333,1,0.8287621625000001,1
M02,2026-06-01 07:00:00,0,0.040801983333333326,0,0.0028324875,0
M03,2026-06-01 07:00:00,0,0.17446009999999998,0,0.12090287499999999,0
M04,2026-06-01 07:00:00,1,0.9814494333333337,1,0.9486347,1
M05,2026-06-01 07:00:00,0,0.16009891666666667,0,0.011904712500000001,0
M06,2026-06-01 07:00:00,0,0.43878671666666663,0,0.29986593750000007,0
M07,2026-06-01 07:00:00,1,0.8086870500000001,1,0.421381375,0
M08,2026-06-01 07:00:00,0,0.5290956,1,0.33998506249999993,0
M09,2026-06-01 07:00:00,0,0.0037623833333333334,0,0.0,0
M10,2026-06-01 07:00:00,0,0.18416258333333335,0,0.09201742500000001,0
M11,2026-06-01 07:00:00,0,0.8407159166666668,1,0.6624029875000003,1
M12,2026-06-01 07:00:00,0,0.7693311999999999,1,0.7253472750000001,1
M13,2026-06-01 07:00:00,0,0.022676016666666667,0,0.0029444500000000004,0
M14,2026-06-01 07:00:00,0,0.0,0,0.0,0
M15,2026-06-01 07:00:00,0,0.15248969999999998,0,0.0168794125,0
M16,2026-06-01 07:00:00,1,0.8661554499999998,1,0.6254413874999999,1
M17,2026-06-01 07:00:00,0,0.7820623166666666,1,0.4762233875,0
M18,2026-06-01 07:00:00,0,0.04032586666666667,0,0.0180156,0
M19,2026-06-01 07:00:00,0,0.021857900000000003,0,0.007116700000000001,0
M20,2026-06-01 07:00:00,1,0.6383301500000003,1,0.3489104500000001,0
M21,2026-06-01 07:00:00,0,0.10096633333333334,0,0.017607724999999998,0
M22,2026-06-01 07:00:00,0,0.009555200000000002,0,0.000375025,0
M23,2026-06-01 07:00:00,0,0.049253316666666665,0,0.007830762500000001,0
M24,2026-06-01 07:00:00,1,0.9500630666666668,1,0.8129730749999997,1
M25,2026-06-01 07:00:00,0,0.16577561666666665,0,0.006276624999999999,0
M01,2026-06-01 08:00:00,1,0.8184268833333336,1,0.5990696999999998,1
M02,2026-06-01 08:00:00,0,0.03133721666666666,0,0.0008520625000000001,0
M03,2026-06-01 08:00:00,0,0.10353888333333335,0,0.0964313125,0
M04,2026-06-01 08:00:00,1,0.9704625333333332,1,0.9595114624999999,1
M05,2026-06-01 08:00:00,0,0.034621450000000005,0,0.0018734000000000001,0
M06,2026-06-01 08:00:00,0,0.48657943333333337,0,0.2736615375,0
M07,2026-06-01 08:00:00,0,0.5976362833333334,1,0.21866511249999993,0
M08,2026-06-01 08:00:00,0,0.5036010166666667,1,0.230092175,0
M09,2026-06-01 08:00:00,0,0.0541512,0,3.9187500000000004e-05,0
M10,2026-06-01 08:00:00,0,0.09244833333333331,0,0.0125532875,0
M11,2026-06-01 08:00:00,0,0.8158430333333335,1,0.6254049500000003,1
M12,2026-06-01 08:00:00,0,0.7708275666666665,1,0.7371302999999999,1
M13,2026-06-01 08:00:00,0,0.0387615,0,0.011283675000000002,0
M14,2026-06-01 08:00:00,0,0.0,0,0.0,0
M15,2026-06-01 08:00:00,0,0.04861516666666666,0,0.006173700000000001,0
M16,2026-06-01 08:00:00,1,0.7643275500000001,1,0.44355189999999983,0
M17,2026-06-01 08:00:00,0,0.54698685,1,0.242669625,0
M18,2026-06-01 08:00:00,0,0.0558161,0,0.0208859875,0
M19,2026-06-01 08:00:00,0,0.00891935,0,0.0011232500000000001,0
M20,2026-06-01 08:00:00,1,0.79177775,1,0.54950035,1
M21,2026-06-01 08:00:00,0,0.06872198333333332,0,0.00650525,0
M22,2026-06-01 08:00:00,0,0.004807983333333334,0,0.0008479749999999999,0
M23,2026-06-01 08:00:00,0,0.22368691666666668,0,0.07250944999999998,0
M24,2026-06-01 08:00:00,1,0.8645041666666669,1,0.6853298000000001,1
M25,2026-06-01 08:00:00,0,0.025404766666666658,0,0.0012823625,0
M01,2026-06-01 09:00:00,1,0.8204557833333336,1,0.6011530374999998,1
M02,2026-06-01 09:00:00,0,0.0322407,0,0.0027197625,0
M03,2026-06-01 09:00:00,0,0.18099800000000002,0,0.119086175,0
M04,2026-06-01 09:00:00,1,0.9801221333333336,1,0.97345635,1
M05,2026-06-01 09:00:00,0,0.18018486666666667,0,0.0238159,0
M06,2026-06-01 09:00:00,1,0.47755339999999996,0,0.33505955000000004,0
M07,2026-06-01 09:00:00,0,0.32803993333333337,0,0.18592431250000002,0
M08,2026-06-01 09:00:00,0,0.5267146,1,0.20024305,0
M09,2026-06-01 09:00:00,0,0.0500115,0,0.00420585,0
M10,2026-06-01 09:00:00,0,0.08553364999999999,0,0.017626912499999998,0
M11,2026-06-01 09:00:00,0,0.7883765333333336,1,0.5996013375,1
M12,2026-06-01 09:00:00,0,0.8047077333333331,1,0.7819301624999999,1
M13,2026-06-01 09:00:00,0,0.033634750000000005,0,0.0043762375,0
M14,2026-06-01 09:00:00,0,0.05531361666666667,0,0.0005208375000000001,0
M15,2026-06-01 09:00:00,0,0.060968066666666654,0,0.003523925,0
M16,2026-06-01 09:00:00,1,0.7442756833333334,1,0.4480177499999999,0
M17,2026-06-01 09:00:00,0,0.5659476666666665,1,0.22641816250000005,0
M18,2026-06-01 09:00:00,0,0.12232041666666667,0,0.09117871250000001,0
M19,2026-06-01 09:00:00,0,0.05297101666666667,0,0.017830162500000003,0
M20,2026-06-01 09:00:00,1,0.5679039166666668,1,0.19753601250000002,0
M21,2026-06-01 09:00:00,0,0.06280476666666666,0,0.0036134625,0
M22,2026-06-01 09:00:00,0,0.020704566666666667,0,0.0028391625,0
M23,2026-06-01 09:00:00,0,0.06901563333333334,0,0.0154958875,0
M24,2026-06-01 09:00:00,1,0.9447346333333333,1,0.825266525,1
M25,2026-06-01 09:00:00,0,0.0292015,0,0.0030668124999999997,0
M01,2026-06-01 10:00:00,1,0.8946955166666668,1,0.7304996125000002,1
M02,2026-06-01 10:00:00,0,0.14311496666666665,0,0.0014628,0
M03,2026-06-01 10:00:00,0,0.17481213333333334,0,0.132326175,0
M04,2026-06-01 10:00:00,1,0.9739911500000004,1,0.9759860625,1
M05,2026-06-01 10:00:00,0,0.15931853333333335,0,0.0146628875,0
M06,2026-06-01 10:00:00,1,0.8022411000000002,1,0.6250528,1
M07,2026-06-01 10:00:00,0,0.1969318333333333,0,0.10638911249999998,0
M08,2026-06-01 10:00:00,0,0.49718345,0,0.16615406249999998,0
M09,2026-06-01 10:00:00,0,0.0029199833333333333,0,0.0,0
M10,2026-06-01 10:00:00,0,0.07891713333333333,0,0.015290900000000001,0
M11,2026-06-01 10:00:00,0,0.8104396666666669,1,0.6031007750000003,1
M12,2026-06-01 10:00:00,0,0.8092436666666667,1,0.7776274125,1
M13,2026-06-01 10:00:00,0,0.03184575,0,0.0062497375,0
M14,2026-06-01 10:00:00,0,0.0,0,0.0,0
M15,2026-06-01 10:00:00,0,0.06249001666666666,0,0.0044520625,0
M16,2026-06-01 10:00:00,1,0.9062301333333331,1,0.5505776874999999,1
M17,2026-06-01 10:00:00,0,0.7826125666666667,1,0.46439116249999995,0
M18,2026-06-01 10:00:00,0,0.19105761666666668,0,0.11842563749999999,0
M19,2026-06-01 10:00:00,0,0.00891935,0,0.001006425,0
M20,2026-06-01 10:00:00,1,0.7694333333333334,1,0.4926671500000001,0
M21,2026-06-01 10:00:00,0,0.08501246666666668,0,0.0036134625,0
M22,2026-06-01 10:00:00,0,0.0100078,0,0.0005554875,0
M23,2026-06-01 10:00:00,0,0.06375928333333333,0,0.017679287499999998,0
M24,2026-06-01 10:00:00,1,0.9458608333333333,1,0.8061926125,1
M25,2026-06-01 10:00:00,0,0.021699816666666667,0,0.0008711750000000001,0
M01,2026-06-01 11:00:00,1,0.9154888833333333,1,0.8465863500000002,1
M02,2026-06-01 11:00:00,0,0.03315083333333333,0,0.0013289,0
M03,2026-06-01 11:00:00,0,0.19604236666666663,0,0.1483582875,0
M04,2026-06-01 11:00:00,1,0.9732223666666671,1,0.9770962125,1
M05,2026-06-01 11:00:00,0,0.03930739999999999,0,0.0013385125,0
M06,2026-06-01 11:00:00,1,0.7919172000000002,1,0.6087729749999999,1
M07,2026-06-01 11:00:00,0,0.1413270833333333,0,0.06118412500000001,0
M08,2026-06-01 11:00:00,0,0.4982526166666667,0,0.19673142500000002,0
M09,2026-06-01 11:00:00,0,0.0029199833333333333,0,0.0,0
M10,2026-06-01 11:00:00,0,0.08789073333333333,0,0.007718975,0
M11,2026-06-01 11:00:00,0,0.8496979500000001,1,0.6706982625000003,1
M12,2026-06-01 11:00:00,0,0.8841196666666669,1,0.8122777875,1
M13,2026-06-01 11:00:00,0,0.01300245,0,0.0006352749999999999,0
M14,2026-06-01 11:00:00,0,0.0029199833333333333,0,0.0,0
M15,2026-06-01 11:00:00,0,0.07522730000000001,0,0.0082218125,0
M16,2026-06-01 11:00:00,1,0.9149881999999997,1,0.5370235624999999,1
M17,2026-06-01 11:00:00,0,0.5580702166666666,1,0.2179559250000001,0
M18,2026-06-01 11:00:00,0,0.10631551666666667,0,0.08134385000000002,0
M19,2026-06-01 11:00:00,0,0.004687916666666667,0,0.0,0
M20,2026-06-01 11:00:00,1,0.7695989999999999,1,0.43521275,0
M21,2026-06-01 11:00:00,0,0.02472346666666667,0,0.0052595375,0
M22,2026-06-01 11:00:00,0,0.011137266666666666,0,0.0039696125,0
M23,2026-06-01 11:00:00,0,0.06884818333333334,0,0.0220121,0
M24,2026-06-01 11:00:00,1,0.8837490833333335,1,0.7361089875,1
M25,2026-06-01 11:00:00,0,0.019466749999999998,0,0.0013528874999999998,0
M01,2026-06-01 12:00:00,1,0.9071992666666671,1,0.8051686374999999,1
M02,2026-06-01 12:00:00,0,0.03077791666666667,0,0.0009966875,0
M03,2026-06-01 12:00:00,0,0.2565313166666667,0,0.15051109999999998,0
M04,2026-06-01 12:00:00,1,0.9287463166666667,1,0.9013913500000001,1
M05,2026-06-01 12:00:00,0,0.039823933333333325,0,0.001121125,0
M06,2026-06-01 12:00:00,1,0.6945694333333334,1,0.481645825,0
M07,2026-06-01 12:00:00,0,0.10406068333333333,0,0.033596475,0
M08,2026-06-01 12:00:00,0,0.5862077833333336,1,0.221539425,0
M09,2026-06-01 12:00:00,0,0.0029199833333333333,0,0.000292875,0
M10,2026-06-01 12:00:00,0,0.07493101666666667,0,0.0147612375,0
M11,2026-06-01 12:00:00,0,0.8232188,1,0.6825991750000002,1
M12,2026-06-01 12:00:00,0,0.8064825166666665,1,0.7830211750000001,1
M13,2026-06-01 12:00:00,0,0.011360316666666669,0,0.0004572875000000001,0
M14,2026-06-01 12:00:00,0,0.0029199833333333333,0,0.0,0
M15,2026-06-01 12:00:00,0,0.06677128333333333,0,0.016266700000000002,0
M16,2026-06-01 12:00:00,1,0.9201428333333329,1,0.5522739374999998,1
M17,2026-06-01 12:00:00,0,0.5430343000000001,1,0.229151625,0
M18,2026-06-01 12:00:00,0,0.22521868333333334,0,0.12357928750000002,0
M19,2026-06-01 12:00:00,0,0.003129666666666667,0,0.0,0
M20,2026-06-01 12:00:00,1,0.5974497833333337,1,0.16189741250000003,0
M21,2026-06-01 12:00:00,0,0.02472346666666667,0,0.00376135,0
M22,2026-06-01 12:00:00,0,0.0100078,0,0.000375025,0
M23,2026-06-01 12:00:00,0,0.06901563333333334,0,0.018461649999999996,0
M24,2026-06-01 12:00:00,1,0.8810499166666668,1,0.7878137875,1
M25,2026-06-01 12:00:00,0,0.051576266666666655,0,0.007059812500000001,0
M01,2026-06-01 13:00:00,1,0.9291937000000005,1,0.8177936000000002,1
M02,2026-06-01 13:00:00,0,0.03322383333333333,0,0.001184275,0
M03,2026-06-01 13:00:00,0,0.16373936666666664,0,0.14239259999999998,0
M04,2026-06-01 13:00:00,1,0.9524620666666668,1,0.905119125,1
M05,2026-06-01 13:00:00,0,0.03930739999999999,0,0.0018641999999999999,0
M06,2026-06-01 13:00:00,1,0.7980925500000001,1,0.5647237625000002,1
M07,2026-06-01 13:00:00,0,0.08873156666666665,0,0.04363645000000001,0
M08,2026-06-01 13:00:00,0,0.610860966666667,1,0.2948641749999999,0
M09,2026-06-01 13:00:00,0,0.0029199833333333333,0,0.0,0
M10,2026-06-01 13:00:00,0,0.07977928333333334,0,0.0099816,0
M11,2026-06-01 13:00:00,0,0.8309092000000001,1,0.7174147750000002,1
M12,2026-06-01 13:00:00,0,0.8844859500000003,1,0.8127065874999999,1
M13,2026-06-01 13:00:00,0,0.016118200000000003,0,0.0004572875000000001,0
M14,2026-06-01 13:00:00,0,0.00022523333333333332,0,0.0,0
M15,2026-06-01 13:00:00,0,0.039879599999999994,0,0.0131320875,0
M16,2026-06-01 13:00:00,1,0.903913783333333,1,0.5496602874999998,1
M17,2026-06-01 13:00:00,0,0.5619651833333335,1,0.1643978875,0
M18,2026-06-01 13:00:00,0,0.08331958333333335,0,0.06244680000000001,0
M19,2026-06-01 13:00:00,0,0.003129666666666667,0,0.0,0
M20,2026-06-01 13:00:00,1,0.7673177666666666,1,0.45318127499999994,0
M21,2026-06-01 13:00:00,0,0.03888923333333332,0,0.0010928749999999999,0
M22,2026-06-01 13:00:00,0,0.03711455,0,0.0063458874999999994,0
M23,2026-06-01 13:00:00,0,0.09080069999999998,0,0.0172847875,0
M24,2026-06-01 13:00:00,1,0.8601690833333335,1,0.7786482624999999,1
M25,2026-06-01 13:00:00,0,0.04589913333333332,0,0.0116484625,0
M01,2026-06-01 14:00:00,1,0.9416469333333335,1,0.8506523874999999,1
M02,2026-06-01 14:00:00,0,0.14636481666666665,0,0.0058453,0
M03,2026-06-01 14:00:00,0,0.22213006666666665,0,0.1565948625,0
M04,2026-06-01 14:00:00,1,0.9548014333333336,1,0.9607042250000001,1
M05,2026-06-01 14:00:00,0,0.04907496666666667,0,0.0016451875000000002,0
M06,2026-06-01 14:00:00,1,0.6978506166666668,1,0.4621829875,0
M07,2026-06-01 14:00:00,0,0.13912391666666662,0,0.1135263375,0
M08,2026-06-01 14:00:00,0,0.6349648833333336,1,0.30336546249999985,0
M09,2026-06-01 14:00:00,0,0.0043403,0,0.00020605,0
M10,2026-06-01 14:00:00,0,0.04747903333333334,0,0.010815550000000002,0
M11,2026-06-01 14:00:00,0,0.8367080000000001,1,0.7386666125000001,1
