id_maquina,timestamp,falha_72h,probabilidade_v1,predicao_v1,probabilidade_v2,predicao_v2
M08,2026-06-01 06:00:00,0,0.21271799999999993,0,0.0604744125,0
M09,2026-06-01 06:00:00,0,0.0248635,0,3.9187500000000004e-05,0
M10,2026-06-01 06:00:00,0,0.3685570333333333,0,0.01369105,0
M11,2026-06-01 06:00:00,0,0.6718818833333333,1,0.5953413125000001,1
M12,2026-06-01 06:00:00,0,0.6709880166666667,1,0.23104806250000004,0
M13,2026-06-01 06:00:00,0,0.04262256666666666,0,0.004725075,0
M14,2026-06-01 06:00:00,0,0.0052575166666666675,0,0.0,0
M15,2026-06-01 06:00:00,0,0.03904219999999999,0,0.004415625,0
M16,2026-06-01 06:00:00,1,0.6135377833333334,1,0.1535855125,0
M17,2026-06-01 06:00:00,0,0.12118821666666667,0,0.0510765375,0
M18,2026-06-01 06:00:00,0,0.27521755000000003,0,0.14794117499999998,0
M19,2026-06-01 06:00:00,0,0.021256933333333335,0,0.011837537499999998,0
M20,2026-06-01 06:00:00,1,0.5309188833333333,1,0.14111925,0
M21,2026-06-01 06:00:00,0,0.043388516666666654,0,0.016031437500000002,0
M22,2026-06-01 06:00:00,0,0.01089605,0,5.2812499999999996e-05,0
M23,2026-06-01 06:00:00,0,0.33734154999999993,0,0.0085685,0
M24,2026-06-01 06:00:00,1,0.83735755,1,0.6881613374999997,1
M25,2026-06-01 06:00:00,0,0.027862083333333332,0,0.0009492999999999999,0
M01,2026-06-01 07:00:00,1,0.8811479000000002,1,0.7678780500000001,1
M02,2026-06-01 07:00:00,0,0.07272536666666665,0,0.0031370749999999996,0
M03,2026-06-01 07:00:00,0,0.3019736333333334,0,0.21958165,0
M04,2026-06-01 07:00:00,1,0.9791089500000002,1,0.9464124750000001,1
M05,2026-06-01 07:00:00,0,0.1815099,0,0.011904712500000001,0
M06,2026-06-01 07:00:00,0,0.43878671666666663,0,0.29986593750000007,0
M07,2026-06-01 07:00:00,1,0.936692733333333,1,0.7377005875000001,1
M08,2026-06-01 07:00:00,0,0.20091726666666662,0,0.08924073749999999,0
M09,2026-06-01 07:00:00,0,0.0081775,0,0.0,0
M10,2026-06-01 07:00:00,0,0.6926636999999999,1,0.20709885,0
M11,2026-06-01 07:00:00,0,0.6345019166666668,1,0.5269900750000001,1
M12,2026-06-01 07:00:00,0,0.6879275666666668,1,0.45803551249999985,0
M13,2026-06-01 07:00:00,0,0.02911065,0,0.0029444500000000004,0
M14,2026-06-01 07:00:00,0,0.0031504,0,0.0,0
M15,2026-06-01 07:00:00,0,0.1739006833333333,0,0.0168794125,0
M16,2026-06-01 07:00:00,1,0.8300017999999999,1,0.4805975749999999,0
M17,2026-06-01 07:00:00,0,0.19658706666666664,0,0.14266245,0
M18,2026-06-01 07:00:00,0,0.33848158333333334,0,0.20653418750000002,0
M19,2026-06-01 07:00:00,0,0.03436183333333333,0,0.0178309875,0
M20,2026-06-01 07:00:00,1,0.5623992000000002,1,0.16473943750000003,0
M21,2026-06-01 07:00:00,0,0.10096633333333334,0,0.017607724999999998,0
M22,2026-06-01 07:00:00,0,0.012705600000000001,0,0.000375025,0
M23,2026-06-01 07:00:00,0,0.31928875,0,0.0079082625,0
M24,2026-06-01 07:00:00,1,0.9300083833333332,1,0.7563863624999997,1
M25,2026-06-01 07:00:00,0,0.1761064,0,0.006276624999999999,0
M01,2026-06-01 08:00:00,1,0.7700763000000003,1,0.5668786624999999,1
M02,2026-06-01 08:00:00,0,0.06612216666666665,0,0.0017435375,0
M03,2026-06-01 08:00:00,0,0.26732025,0,0.15499605,0
M04,2026-06-01 08:00:00,1,0.9701245999999999,1,0.95838,1
M05,2026-06-01 08:00:00,0,0.034621450000000005,0,0.0018734000000000001,0
M06,2026-06-01 08:00:00,0,0.48657943333333337,0,0.2736615375,0
M07,2026-06-01 08:00:00,0,0.7853625333333334,1,0.5313719625,1
M08,2026-06-01 08:00:00,0,0.15764298333333332,0,0.048420750000000005,0
M09,2026-06-01 08:00:00,0,0.05462131666666667,0,3.9187500000000004e-05,0
M10,2026-06-01 08:00:00,0,0.4205923666666666,0,0.0150117375,0
M11,2026-06-01 08:00:00,0,0.5634888166666667,1,0.4805575125,0
M12,2026-06-01 08:00:00,0,0.6886326666666667,1,0.4744120249999999,0
M13,2026-06-01 08:00:00,0,0.051180783333333334,0,0.011283675000000002,0
M14,2026-06-01 08:00:00,0,0.0044151166666666665,0,0.0,0
M15,2026-06-01 08:00:00,0,0.05065674999999999,0,0.006173700000000001,0
M16,2026-06-01 08:00:00,1,0.70811535,1,0.22276638750000002,0
M17,2026-06-01 08:00:00,0,0.07146871666666667,0,0.029526425000000002,0
M18,2026-06-01 08:00:00,0,0.34111251666666664,0,0.19320597499999997,0
M19,2026-06-01 08:00:00,0,0.02455801666666667,0,0.011837537499999998,0
M20,2026-06-01 08:00:00,1,0.7357238166666665,1,0.51585555,1
M21,2026-06-01 08:00:00,0,0.06872198333333332,0,0.00650525,0
M22,2026-06-01 08:00:00,0,0.007958383333333334,0,0.0034521375,0
M23,2026-06-01 08:00:00,0,0.5406827499999998,1,0.1130117125,0
M24,2026-06-01 08:00:00,1,0.8028107833333334,1,0.541735375,1
M25,2026-06-01 08:00:00,0,0.027862083333333332,0,0.0012823625,0
M01,2026-06-01 09:00:00,1,0.7776380000000003,1,0.5596911624999998,1
M02,2026-06-01 09:00:00,0,0.08366156666666665,0,0.004207312499999999,0
M03,2026-06-01 09:00:00,0,0.35736666666666667,0,0.2335709375,0
M04,2026-06-01 09:00:00,1,0.9777816500000004,1,0.9726230125,1
M05,2026-06-01 09:00:00,0,0.20159585,0,0.0238159,0
M06,2026-06-01 09:00:00,1,0.47755339999999996,0,0.33505955000000004,0
M07,2026-06-01 09:00:00,0,0.4145857333333334,0,0.3635289125,0
M08,2026-06-01 09:00:00,0,0.11439756666666666,0,0.04178226250000001,0
M09,2026-06-01 09:00:00,0,0.05048161666666666,0,0.00420585,0
M10,2026-06-01 09:00:00,0,0.3914063333333334,0,0.0213360875,0
M11,2026-06-01 09:00:00,0,0.5303008833333333,1,0.486148225,0
M12,2026-06-01 09:00:00,0,0.7488543666666666,1,0.53066225,1
M13,2026-06-01 09:00:00,0,0.047639766666666666,0,0.0043762375,0
M14,2026-06-01 09:00:00,0,0.055783733333333335,0,0.0005208375000000001,0
M15,2026-06-01 09:00:00,0,0.060968066666666654,0,0.003523925,0
M16,2026-06-01 09:00:00,1,0.6645334666666667,1,0.1604393,0
M17,2026-06-01 09:00:00,0,0.07567836666666668,0,0.0334806375,0
M18,2026-06-01 09:00:00,0,0.4189224833333332,0,0.41846200000000006,0
M19,2026-06-01 09:00:00,0,0.08502358333333332,0,0.02854445,0
M20,2026-06-01 09:00:00,1,0.5338848833333335,1,0.12135961249999998,0
M21,2026-06-01 09:00:00,0,0.06280476666666666,0,0.0036134625,0
M22,2026-06-01 09:00:00,0,0.021174683333333336,0,0.0028391625,0
M23,2026-06-01 09:00:00,0,0.27852563333333336,0,0.015573387499999999,0
M24,2026-06-01 09:00:00,1,0.9212589166666664,1,0.7480675375,1
M25,2026-06-01 09:00:00,0,0.033092116666666664,0,0.0030668124999999997,0
M01,2026-06-01 10:00:00,1,0.8793541666666669,1,0.6681954125,1
M02,2026-06-01 10:00:00,0,0.26350091666666664,0,0.0117156875,0
M03,2026-06-01 10:00:00,0,0.35462965,0,0.2344455375,0
M04,2026-06-01 10:00:00,1,0.9716506666666671,1,0.9704305124999999,1
M05,2026-06-01 10:00:00,0,0.18072951666666667,0,0.0146628875,0
M06,2026-06-01 10:00:00,1,0.8022411000000002,1,0.6250528,1
M07,2026-06-01 10:00:00,0,0.29645875000000005,0,0.16098542500000002,0
M08,2026-06-01 10:00:00,0,0.10508111666666668,0,0.0200604375,0
M09,2026-06-01 10:00:00,0,0.006070383333333333,0,0.0,0
M10,2026-06-01 10:00:00,0,0.37046196666666664,0,0.02009135,0
M11,2026-06-01 10:00:00,0,0.5667862333333334,1,0.48432782500000016,0
M12,2026-06-01 10:00:00,0,0.7218254666666667,1,0.455988025,0
M13,2026-06-01 10:00:00,0,0.03641036666666666,0,0.0062497375,0
M14,2026-06-01 10:00:00,0,0.0044151166666666665,0,0.0,0
M15,2026-06-01 10:00:00,0,0.06249001666666666,0,0.0044520625,0
M16,2026-06-01 10:00:00,1,0.8516654999999999,1,0.4400065624999997,0
M17,2026-06-01 10:00:00,0,0.19068451666666666,0,0.162965725,0
M18,2026-06-01 10:00:00,0,0.4682619499999999,0,0.4290047,0
M19,2026-06-01 10:00:00,0,0.02142328333333333,0,0.011720712500000001,0
M20,2026-06-01 10:00:00,1,0.7227393833333333,1,0.47282648750000006,0
M21,2026-06-01 10:00:00,0,0.08501246666666668,0,0.0036134625,0
M22,2026-06-01 10:00:00,0,0.0131582,0,0.0005554875,0
M23,2026-06-01 10:00:00,0,0.2954095,0,0.0179820125,0
M24,2026-06-01 10:00:00,1,0.9221470499999999,1,0.7018413499999998,1
M25,2026-06-01 10:00:00,0,0.024157133333333327,0,0.0008711750000000001,0
M01,2026-06-01 11:00:00,1,0.8590484833333335,1,0.7653727874999998,1
M02,2026-06-01 11:00:00,0,0.07905693333333332,0,0.002090825,0
M03,2026-06-01 11:00:00,0,0.35610051666666664,0,0.2560849499999999,0
M04,2026-06-01 11:00:00,1,0.9708818833333338,1,0.9770962125,1
M05,2026-06-01 11:00:00,0,0.041348983333333325,0,0.0013385125,0
M06,2026-06-01 11:00:00,1,0.7919172000000002,1,0.6087729749999999,1
M07,2026-06-01 11:00:00,0,0.2651563166666667,0,0.1259955375,0
M08,2026-06-01 11:00:00,0,0.1314056333333333,0,0.043425125,0
M09,2026-06-01 11:00:00,0,0.006070383333333333,0,0.0,0
M10,2026-06-01 11:00:00,0,0.37860916666666655,0,0.014186087499999996,0
M11,2026-06-01 11:00:00,0,0.6602706666666668,1,0.4973685125,0
M12,2026-06-01 11:00:00,0,0.8387190833333332,1,0.6026120375,1
M13,2026-06-01 11:00:00,0,0.01443575,0,0.0006352749999999999,0
M14,2026-06-01 11:00:00,0,0.006070383333333333,0,0.0,0
M15,2026-06-01 11:00:00,0,0.07522730000000001,0,0.0082218125,0
M16,2026-06-01 11:00:00,1,0.8662603499999997,1,0.40423482499999996,0
M17,2026-06-01 11:00:00,0,0.08342211666666666,0,0.024271175,0
M18,2026-06-01 11:00:00,0,0.3981659499999999,0,0.3749383624999999,0
M19,2026-06-01 11:00:00,0,0.018698,0,0.0107142875,0
M20,2026-06-01 11:00:00,1,0.7224332666666665,1,0.45407031250000013,0
M21,2026-06-01 11:00:00,0,0.02472346666666667,0,0.005393324999999999,0
M22,2026-06-01 11:00:00,0,0.021476900000000004,0,0.0039696125,0
M23,2026-06-01 11:00:00,0,0.28738848333333333,0,0.0237693125,0
M24,2026-06-01 11:00:00,1,0.8359044,1,0.6326852249999997,1
M25,2026-06-01 11:00:00,0,0.02209265,0,0.0016516875,0
M01,2026-06-01 12:00:00,1,0.8649446666666673,1,0.6565013749999997,1
M02,2026-06-01 12:00:00,0,0.07378144999999998,0,0.0048293375,0
M03,2026-06-01 12:00:00,0,0.45497558333333343,0,0.26347504999999993,0
M04,2026-06-01 12:00:00,1,0.9284083833333334,1,0.8919989750000002,1
M05,2026-06-01 12:00:00,0,0.041865516666666665,0,0.001121125,0
M06,2026-06-01 12:00:00,1,0.6945694333333334,1,0.481645825,0
M07,2026-06-01 12:00:00,0,0.15878508333333333,0,0.06699053749999999,0
M08,2026-06-01 12:00:00,0,0.3278784333333332,0,0.06434941250000001,0
M09,2026-06-01 12:00:00,0,0.006070383333333333,0,0.000292875,0
M10,2026-06-01 12:00:00,0,0.43702135,0,0.0201427875,0
M11,2026-06-01 12:00:00,0,0.6185273333333335,1,0.47203522500000006,0
M12,2026-06-01 12:00:00,0,0.75513765,1,0.5506089125000001,1
M13,2026-06-01 12:00:00,0,0.012793616666666669,0,0.0004572875000000001,0
M14,2026-06-01 12:00:00,0,0.006070383333333333,0,0.0,0
M15,2026-06-01 12:00:00,0,0.06677128333333333,0,0.016266700000000002,0
M16,2026-06-01 12:00:00,1,0.8701890333333328,1,0.4188849999999997,0
M17,2026-06-01 12:00:00,0,0.0831124,0,0.032705275,0
M18,2026-06-01 12:00:00,0,0.4719905666666666,0,0.4405540874999999,0
M19,2026-06-01 12:00:00,0,0.01713975,0,0.011953025,0
M20,2026-06-01 12:00:00,1,0.5459313500000001,1,0.11239871250000003,0
M21,2026-06-01 12:00:00,0,0.02472346666666667,0,0.0038951375000000005,0
M22,2026-06-01 12:00:00,0,0.0131582,0,0.000375025,0
M23,2026-06-01 12:00:00,0,0.28104703333333336,0,0.018764375,0
M24,2026-06-01 12:00:00,1,0.8350012333333334,1,0.7015572874999998,1
M25,2026-06-01 12:00:00,0,0.05403358333333332,0,0.007059812500000001,0
M01,2026-06-01 13:00:00,1,0.8995008333333337,1,0.7448060999999999,1
M02,2026-06-01 13:00:00,0,0.07266236666666664,0,0.0017081,0
M03,2026-06-01 13:00:00,0,0.33201046666666667,0,0.23493859999999994,0
M04,2026-06-01 13:00:00,1,0.9475552666666669,1,0.8963436124999999,1
M05,2026-06-01 13:00:00,0,0.041348983333333325,0,0.0018641999999999999,0
M06,2026-06-01 13:00:00,1,0.7980925500000001,1,0.5647237625000002,1
M07,2026-06-01 13:00:00,0,0.20658566666666672,0,0.08318401249999999,0
M08,2026-06-01 13:00:00,0,0.36879243333333317,0,0.07352636249999998,0
M09,2026-06-01 13:00:00,0,0.006070383333333333,0,0.0,0
M10,2026-06-01 13:00:00,0,0.4609030333333333,0,0.01911315,0
M11,2026-06-01 13:00:00,0,0.6348650666666669,1,0.5112336500000001,1
M12,2026-06-01 13:00:00,0,0.8391015333333333,1,0.6196107125000001,1
M13,2026-06-01 13:00:00,0,0.0175515,0,0.0004572875000000001,0
M14,2026-06-01 13:00:00,0,0.0046403500000000006,0,0.0,0
M15,2026-06-01 13:00:00,0,0.04192118333333332,0,0.0131320875,0
M16,2026-06-01 13:00:00,1,0.8502075333333329,1,0.376115825,0
M17,2026-06-01 13:00:00,0,0.12691838333333333,0,0.021542687499999998,0
M18,2026-06-01 13:00:00,0,0.39736418333333323,0,0.34445662499999996,0
M19,2026-06-01 13:00:00,0,0.016971166666666666,0,0.011953025,0
M20,2026-06-01 13:00:00,1,0.7331260166666664,1,0.4556503125000001,0
M21,2026-06-01 13:00:00,0,0.03888923333333332,0,0.0012266624999999998,0
M22,2026-06-01 13:00:00,0,0.037584666666666676,0,0.0063458874999999994,0
M23,2026-06-01 13:00:00,0,0.3213755166666667,0,0.0226270625,0
M24,2026-06-01 13:00:00,1,0.8141204000000001,1,0.6981580499999998,1
M25,2026-06-01 13:00:00,0,0.05312859999999999,0,0.011947262499999998,0
M01,2026-06-01 14:00:00,1,0.9040871000000003,1,0.7244479749999996,1
M02,2026-06-01 14:00:00,0,0.25273273333333335,0,0.01654885,0
M03,2026-06-01 14:00:00,0,0.40812695000000004,0,0.2620502625,0
M04,2026-06-01 14:00:00,1,0.9498946333333335,1,0.9471193500000001,1
M05,2026-06-01 14:00:00,0,0.04907496666666667,0,0.0016451875000000002,0
M06,2026-06-01 14:00:00,1,0.6978506166666668,1,0.4621829875,0
M07,2026-06-01 14:00:00,0,0.19521176666666668,0,0.17816187499999997,0
M08,2026-06-01 14:00:00,0,0.37548388333333327,0,0.0797973625,0
M09,2026-06-01 14:00:00,0,0.008755416666666665,0,0.00020605,0
M10,2026-06-01 14:00:00,0,0.4137740833333332,0,0.01089305,0
M11,2026-06-01 14:00:00,0,0.6827887666666665,1,0.5423881875000001,1
M12,2026-06-01 14:00:00,0,0.7584266999999999,1,0.5602468375,1
